Price;Size;Rooms;Toilets;Parking
1499999;147;3;4;3
890000;115;3;2;2
1170000;133;3;5;2
909717;85;3;2;2
376000;54;1;2;1
750000;118;3;2;2
650000;118;3;2;2
680000;78;3;2;1
750000;70;3;2;2
350000;34;1;1;1
657200;70;2;2;2
365000;48;2;1;1
499900;63;2;2;1
440000;72;2;1;1
390000;42;1;2;1
542000;69;2;2;1
1200000;145;4;3;3
5000000;292;4;1;5
1300000;130;3;2;2
500000;46;1;2;1
1050000;100;3;2;2
1350000;101;2;3;1
2600000;200;3;2;2
2800000;180;3;3;3
585000;70;1;2;1
550000;63;2;1;1
1200000;100;2;1;1
640000;49;1;1;1
1640000;170;3;2;2
1455000;100;2;3;1
1012000;85;2;2;1
559000;90;3;2;2
360000;54;2;1;1
540000;89;3;2;2
350000;67;2;1;1
272000;55;2;1;1
250000;78;3;1;1
340000;49;2;1;1
299000;51;1;1;1
590000;75;3;2;2
500000;67;3;2;1
350000;62;3;2;1
330000;49;2;1;1
725000;86;3;2;3
340000;64;2;1;1
370000;55;2;1;1
455000;70;2;1;1
425000;64;3;1;1
360000;63;2;1;1
630000;91;3;2;2
290000;40;1;1;1
230000;52;2;1;0
490000;63;2;2;2
280000;52;2;1;1
595000;114;3;2;2
530000;73;3;2;2
299000;53;2;1;1
995000;102;3;2;2
280000;55;2;1;1
350000;68;2;1;1
800000;86;3;2;2
300000;47;2;1;1
456000;85;3;1;1
265000;51;2;1;1
545000;74;3;2;2
515000;114;3;3;1
345000;39;1;2;1
161987;44;2;1;1
930;47;2;2;1
1000;45;2;2;1
1000;48;2;2;1
1000;48;2;2;1
1300;55;2;2;1
1170;50;2;2;1
1000;52;1;2;1
900;40;2;2;1
1000;65;2;2;1
1000;100;2;2;1
760;38;2;2;1
800;48;2;2;1
900;56;2;2;1
1000;56;2;2;1
1800;54;2;2;1
1600;45;2;2;1
1500;55;2;2;1
1600;43;2;2;1
1600;80;2;2;1
1600;46;2;2;1
1900;67;3;2;1
2500;68;3;2;1
1400;63;2;2;1
1800;59;3;2;1
1500;230;3;2;2
2300;113;3;2;2
2250;68;2;2;1
1700;65;2;2;1
1726;55;2;2;1
1700;50;1;2;1
1600;48;2;2;1
810;36;1;2;1
3000;107;3;3;2
6000;150;3;4;2
1750;60;3;2;1
2500;113;3;2;2
3800;155;3;4;3
1600;66;2;2;1
990;57;2;2;1
1850;57;2;2;2
1950;55;2;2;1
1099;85;2;2;1
2300;114;4;3;2
1500;80;3;2;1
1300;44;2;2;1
1900;55;2;2;1
1350;51;2;2;1
2500;115;3;2;2
2500;73;3;2;1
1200;48;2;2;1
1450;65;2;2;1
1100;64;3;2;1
870;58;2;2;1
1300;57;2;2;1
1000;58;2;2;1
1100;96;3;2;1
1100;48;2;2;1
800;40;1;2;1
1200;62;2;2;1
900;53;2;2;1
1150;52;2;2;1
1250;55;2;2;1
1100;60;2;2;1
1200;67;2;2;1
1200;50;2;2;1
1200;55;2;2;1
1400;55;2;2;1
1350;52;3;2;1
1200;70;3;2;1
1300;46;2;2;1
1000;48;2;2;1
1600;48;2;2;1
1600;52;2;2;1
1150;55;2;2;1
1200;45;2;2;1
1500;56;3;2;1
1120;48;2;2;1
1300;55;2;2;1
1100;60;2;2;1
1860;50;2;2;1
1400;70;2;2;1
3200;105;3;4;2
900;50;2;2;1
3500;125;3;2;2
3500;126;3;4;2
3500;98;2;1;2
1350;49;2;2;1
2300;65;2;2;1
1300;62;2;2;1
1400;64;2;2;1
3500;126;3;5;2
1600;64;3;2;1
1000;60;2;2;1
2200;75;3;2;2
1600;54;2;2;1
1700;48;2;2;1
1400;64;2;2;1
1200;48;2;2;1
1200;48;2;2;1
1000;50;2;2;1
1441;70;2;2;1
1200;56;2;2;1
1400;72;2;2;1
3100;114;3;3;2
1200;40;1;2;1
2200;106;3;2;1
1350;50;2;2;1
1500;77;3;2;2
1900;61;2;2;1
3000;198;3;2;3
1200;35;2;2;1
1500;78;3;2;2
1300;72;2;2;1
1280;62;2;2;1
1200;50;2;2;1
1300;65;3;2;1
850;50;2;2;1
900;48;2;2;1
1400;66;3;2;1
1800;82;3;2;1
1200;64;3;2;1
700;30;1;2;1
500;50;1;2;1
1200;46;2;2;1
1100;50;2;2;1
1500;63;3;2;1
1100;47;2;2;1
1100;67;2;2;1
1300;48;2;2;1
1200;56;2;2;1
1300;70;3;2;1
1800;82;3;2;1
1346;49;2;2;1
1000;50;2;2;1
1350;47;2;2;1
1000;70;2;2;1
850;50;2;2;1
950;60;2;2;1
700;47;2;2;1
1850;92;3;2;1
780;50;2;2;1
900;48;2;2;1
1000;55;2;2;1
1000;62;3;2;1
1100;62;3;2;1
1500;55;2;2;1
550;48;2;2;1
600;46;2;2;1
700;48;2;2;1
6000;152;2;2;1
800;46;2;2;1
2000;74;3;2;1
1200;70;2;2;1
3000;60;1;2;2
750;45;2;2;1
850;54;2;2;1
750;48;2;2;1
600;49;2;2;1
700;48;2;2;1
750;50;2;2;1
750;48;2;2;1
700;45;2;2;1
1100;50;2;2;1
1300;50;2;2;1
950;60;2;2;1
1300;50;2;2;1
950;50;2;2;1
900;48;2;2;1
18000;245;4;5;4
16000;230;4;3;4
870;50;2;2;1
650;60;2;2;1
720;40;2;2;1
700;48;2;2;1
700;46;2;2;1
628;52;2;2;1
700;38;2;2;1
850;40;2;2;1
1300;48;2;2;1
900;50;2;2;1
1200;52;2;2;1
1350;50;2;2;1
800;55;2;2;1
920;52;2;2;1
1300;48;2;2;1
1000;50;2;2;1
1100;64;2;2;1
1200;48;2;2;1
2000;48;2;2;1
900;65;2;2;1
1500;62;3;2;1
1000;55;2;2;1
1200;50;2;2;1
1500;53;2;2;1
1240;53;2;2;1
1300;44;2;2;1
1350;50;2;2;1
1600;70;2;2;1
855;50;2;2;1
1300;50;2;2;1
1600;52;2;2;1
999;70;2;2;1
888;70;2;2;1
999;70;2;2;1
888;70;2;2;1
4500;107;3;2;1
8000;132;3;2;1
8000;132;3;2;1
8000;132;3;2;1
8000;132;3;2;1
8000;132;3;2;1
8000;132;3;2;1
5890;87;2;2;1
8000;132;3;2;1
4200;120;3;3;1
6700;130;3;3;1
4500;87;2;2;1
7200;131;3;3;1
4800;90;2;2;1
6500;107;3;3;1
7200;131;3;3;1
4500;87;2;2;1
7500;131;3;3;1
4200;120;3;2;1
5500;90;2;2;1
8000;132;3;2;1
4300;90;2;2;1
4500;87;2;2;1
6500;92;1;2;1
8000;116;2;2;1
21000;223;3;2;1
14000;100;2;2;1
10000;70;1;2;1
11000;100;2;2;1
45000;443;4;2;1
20000;250;4;6;4
6000;43;1;2;1
5500;44;1;2;1
7200;62;1;2;2
4393;42;1;2;2
800;38;2;2;1
900;46;2;2;1
660;41;2;2;1
1000;38;2;2;1
650;43;2;2;1
630;41;2;2;1
1000;48;2;2;1
940;41;2;2;1
1100;57;2;2;1
1800;56;2;2;1
1150;57;2;2;1
1200;58;2;2;1
900;58;2;2;1
900;35;1;2;1
1200;88;3;2;1
800;35;2;2;1
1400;52;2;2;1
850;55;2;2;1
1300;60;3;2;1
1000;53;2;2;1
1200;49;2;2;1
1200;88;3;2;1
1000;63;3;2;1
1250;55;2;2;1
1300;47;2;2;1
1000;50;2;2;1
1180;47;2;2;1
600;50;2;2;1
1100;55;2;2;1
1200;70;2;2;1
1000;38;2;2;1
1700;53;2;2;1
900;50;2;2;1
1200;42;2;2;1
1300;58;2;2;1
1600;56;2;2;1
1100;62;2;2;1
1100;62;2;2;1
850;45;2;2;1
5500;120;3;2;1
880;56;3;2;1
650;45;1;2;1
750;40;1;2;1
1500;60;3;2;1
840;57;2;2;1
800;60;2;2;1
800;60;2;2;1
1300;60;2;2;1
500;40;1;2;1
850;48;2;2;1
940;43;2;2;1
1500;72;4;2;1
1200;45;2;2;1
1100;40;2;2;1
1100;43;2;2;1
1300;68;3;2;1
810;49;2;2;1
2300;75;2;2;2
650;48;2;2;1
600;90;1;2;1
900;44;2;2;1
900;54;2;2;1
1100;50;2;2;1
700;50;2;2;1
800;56;2;2;1
900;53;3;2;1
750;48;2;2;1
900;53;3;2;1
1000;52;2;2;1
900;50;2;2;1
850;56;2;2;1
1100;56;2;2;1
800;48;2;2;1
850;65;2;2;1
1100;57;2;2;1
900;47;2;2;1
1300;55;2;2;1
800;45;2;2;1
880;56;2;2;1
900;48;2;2;2
700;52;2;2;1
800;48;2;2;1
900;56;2;2;1
900;58;2;2;1
900;56;2;2;1
730;50;2;2;1
1100;50;2;2;1
1000;58;3;2;1
850;53;3;2;1
1089;101;3;2;1
880;48;2;2;1
1200;53;3;2;1
1100;49;3;2;1
1300;55;2;2;1
1300;60;3;2;1
1200;56;2;2;1
800;60;2;2;1
900;45;2;2;1
950;50;2;2;1
950;59;3;2;1
850;46;2;2;1
1000;55;3;2;1
1100;47;2;2;1
1100;50;2;2;1
1200;50;2;2;1
1200;50;2;2;1
1200;46;2;2;1
1000;50;2;2;1
1350;65;2;2;1
1100;53;2;2;1
1600;53;2;2;1
1290;54;2;2;1
1100;47;1;2;1
1200;120;3;2;2
1400;57;2;2;1
1400;58;2;2;1
900;58;2;2;1
1000;47;1;2;1
1200;52;2;2;1
1200;61;2;2;1
1400;63;2;2;1
2200;70;3;2;2
1200;61;2;2;1
1600;49;2;2;1
2500;75;3;2;2
1200;63;3;2;1
2000;50;2;2;2
1100;47;2;2;1
1500;68;3;2;1
2500;110;2;2;2
1400;75;3;2;1
1700;53;2;2;1
1600;54;2;2;1
1500;78;2;2;1
2000;68;2;2;1
900;50;2;2;1
1300;84;2;2;1
1100;54;2;2;1
1500;70;3;2;1
1200;54;2;2;1
1200;48;2;2;1
1200;50;2;2;1
1900;49;2;2;1
1600;50;2;2;1
800;65;2;2;1
1100;50;2;2;1
1660;49;2;2;1
850;50;2;2;1
1000;60;2;2;1
1000;60;2;2;1
900;50;2;2;1
1070;50;2;2;1
750;40;1;2;1
1300;65;3;2;1
1200;74;2;2;1
1650;57;2;2;1
1500;56;2;2;1
2600;95;3;1;2
1500;56;2;2;1
1205;72;3;2;1
1600;56;2;2;1
1300;68;3;2;1
900;48;2;2;1
1500;56;2;2;1
1500;57;2;2;1
1500;57;2;2;1
1200;57;2;2;1
1500;56;2;2;1
1500;56;2;2;1
1500;56;2;2;1
1500;56;2;2;1
1500;56;2;2;1
1600;56;2;2;1
1400;56;2;2;1
1600;65;3;2;1
1400;56;2;2;1
1400;56;2;2;1
1400;56;2;2;1
1400;56;2;2;1
1400;56;2;2;1
1400;56;2;2;1
1400;56;2;2;1
1400;56;2;2;1
1500;56;2;2;1
1600;57;2;2;1
1200;56;2;2;1
1100;65;3;2;2
1300;57;2;2;1
1300;48;2;2;1
1400;50;2;2;1
1800;136;2;2;3
1700;98;3;2;2
1500;95;3;2;2
1350;56;2;2;1
1190;69;3;2;1
1190;70;3;2;1
1190;70;3;2;1
1200;57;3;2;1
1500;50;2;2;1
1550;63;3;2;2
1700;56;2;2;1
1100;60;2;2;1
1200;82;3;2;1
1600;56;3;2;1
1600;61;3;2;1
1200;82;3;2;1
2000;84;3;2;1
1800;63;3;2;1
1800;63;3;2;1
1800;64;3;2;1
1100;50;2;2;1
1780;50;2;2;1
1500;50;2;2;1
1200;65;3;2;1
2000;60;2;2;1
1500;60;2;2;1
1550;60;2;2;1
1000;58;2;2;1
1250;60;2;2;1
1000;55;3;2;1
1000;60;2;2;1
2000;60;2;2;1
930;48;2;2;1
850;40;2;2;1
800;45;2;2;1
1428;60;3;2;1
1100;50;2;2;1
950;44;1;2;1
1000;48;2;2;1
750;51;2;2;1
650;40;1;2;1
1100;48;2;2;1
700;56;2;2;1
800;45;2;2;1
1300;47;2;2;1
700;56;2;2;1
650;45;2;2;1
1100;47;2;2;1
850;50;2;2;1
850;63;2;2;3
1100;54;2;2;1
900;55;2;2;1
1000;57;2;2;1
1365;65;3;2;1
1200;66;2;2;1
1100;45;2;2;1
1000;47;2;2;1
1100;45;2;2;1
1100;54;2;2;1
1700;65;3;2;1
1200;65;3;2;1
1000;48;2;2;1
1200;60;3;2;1
1200;43;2;2;1
1800;52;2;2;1
950;68;2;2;1
650;38;1;2;1
1100;55;2;2;1
1500;57;2;2;1
1600;62;3;2;1
900;48;2;2;1
700;44;2;2;1
1400;50;2;2;1
650;44;2;2;1
650;30;2;2;1
750;44;2;2;1
1500;72;4;2;1
1200;50;2;2;1
480;48;2;2;1
1900;48;1;2;1
1400;84;2;2;1
1000;50;1;2;1
900;50;2;2;1
1800;37;1;2;1
1100;50;1;2;1
1450;52;2;2;1
2100;45;1;2;1
1650;68;3;2;1
3400;90;3;2;2
1550;66;2;2;1
1500;60;2;2;1
1600;90;3;2;2
2300;126;3;2;3
2300;35;1;2;1
2500;85;3;2;2
5990;164;3;5;3
1900;82;3;2;1
3500;140;3;1;1
1800;70;3;2;1
1250;65;2;2;1
1300;62;2;2;1
4000;144;4;3;4
5000;250;4;2;4
1450;65;2;2;1
1600;68;2;2;1
1800;45;1;2;1
3600;73;2;2;2
2500;80;3;2;2
3300;100;2;3;2
2400;74;3;2;2
1400;90;2;2;1
2000;80;3;2;2
4500;190;4;2;4
1400;72;2;2;2
1900;45;1;2;1
2000;53;3;2;1
3500;60;2;2;2
2820;112;3;2;3
3800;150;3;4;2
1300;62;2;2;1
1300;45;2;2;1
2000;100;3;2;2
1400;40;2;2;1
1350;47;2;2;1
1200;48;2;2;1
833;50;2;2;1
1200;97;3;2;1
2800;73;2;2;1
1200;46;1;2;1
1000;50;1;2;1
2500;80;2;2;1
1400;50;1;2;1
750;34;1;2;1
1000;31;1;2;1
1600;80;2;2;1
3500;134;3;3;2
8823;250;4;2;2
1200;36;1;2;1
1500;80;1;2;1
2000;105;2;2;1
1600;50;2;2;1
3105;103;2;2;1
1400;52;2;2;1
2000;100;2;2;1
1200;44;1;2;1
1250;62;2;2;1
1300;62;2;2;1
1200;62;2;2;1
1900;65;2;2;1
1450;70;3;2;2
1400;60;3;2;1
1100;57;2;2;1
1800;60;2;2;1
1100;49;2;2;1
1200;56;2;2;1
1500;120;3;2;2
1350;66;3;2;1
2200;62;2;2;2
950;66;3;2;1
750;32;1;2;1
4200;40;1;2;1
2800;60;2;2;2
1450;70;3;2;1
1100;60;2;2;1
850;66;3;2;1
1150;54;2;2;1
1020;45;1;2;1
3500;105;3;4;2
1800;39;1;2;1
1200;90;3;3;2
1500;72;3;2;1
2000;154;3;4;2
1300;65;3;2;1
2800;61;3;2;1
1800;54;2;2;2
1500;70;3;2;1
970;66;3;2;1
1200;77;3;2;1
1100;60;2;2;1
1300;70;2;2;1
4500;176;4;5;3
2500;83;2;2;1
1200;40;1;2;1
3000;67;3;2;1
750;50;2;2;1
1000;42;2;2;1
830;50;2;2;1
1200;40;2;2;1
760;45;2;2;1
1000;49;2;2;1
1200;62;3;2;1
1150;40;2;2;1
1000;49;2;2;1
1250;38;2;2;1
700;54;2;2;1
700;54;2;2;1
1100;54;2;2;1
1000;50;2;2;1
700;54;2;2;1
1000;58;2;2;1
1000;50;2;2;1
1500;60;2;2;1
1050;48;2;2;1
1000;50;2;2;1
1200;50;2;2;1
850;40;2;2;1
1200;40;2;2;1
1250;50;1;2;1
1000;42;2;2;1
1000;42;2;2;1
1000;47;2;2;1
1300;52;2;2;1
1300;61;3;2;1
1200;52;3;2;1
1200;59;2;2;1
1200;53;2;2;1
1290;48;2;2;1
1100;45;2;2;1
700;50;2;2;1
1500;86;3;2;1
1100;35;1;2;1
1200;53;2;2;1
1100;40;2;2;1
900;35;1;2;1
3800;135;3;2;2
2799;154;3;4;2
1100;55;2;2;1
1100;55;2;2;1
2800;68;3;2;2
900;35;1;2;1
1100;41;2;2;1
1500;65;2;2;1
1000;90;2;2;1
1000;48;2;2;1
2300;118;3;2;2
1300;40;3;2;2
1200;57;2;2;1
2500;68;3;2;2
2500;68;3;2;2
1000;43;2;2;1
1600;90;2;2;1
2500;68;3;2;2
1000;60;2;2;1
1500;65;3;2;1
905;30;1;2;1
1200;62;2;2;1
2500;68;3;2;2
1500;70;2;2;1
1370;61;2;2;1
1300;82;3;2;2
1900;93;2;2;1
2850;142;3;4;2
1200;68;3;2;1
2500;134;3;2;2
1500;64;2;2;1
1700;34;1;2;1
1350;50;2;2;1
1500;70;3;2;1
1300;52;2;2;1
1700;50;2;2;1
1700;60;3;2;1
1800;79;2;2;1
1600;47;2;2;1
2300;65;2;2;1
2500;65;2;2;1
1800;70;2;2;1
1150;45;2;2;1
1200;60;2;2;1
1200;50;2;2;1
1400;57;2;2;1
1500;56;2;2;1
1800;94;3;2;2
2400;110;3;2;2
1200;75;2;2;1
2200;90;3;2;2
899;35;1;2;1
1100;44;2;2;1
2600;76;2;2;1
1900;60;2;2;1
2300;122;3;2;3
1500;56;2;2;1
1500;80;3;2;1
1450;50;2;2;1
1999;65;3;2;1
1700;92;3;2;1
1500;55;2;2;1
2300;84;3;2;1
1500;50;2;2;1
1200;45;2;2;1
1700;60;2;2;1
2500;53;2;2;1
5000;86;1;2;2
1600;36;1;2;1
1500;50;2;2;1
2200;89;3;3;1
1350;32;1;2;1
2800;89;3;3;1
2300;75;2;2;1
1100;52;1;2;1
1550;60;2;2;1
1180;40;1;2;1
2800;60;2;2;2
3300;79;3;2;2
3400;80;3;2;2
1200;51;1;2;1
2500;90;3;2;1
2300;70;2;2;1
1400;34;1;2;1
4000;79;2;2;2
1700;89;2;2;1
1200;37;1;2;1
1900;76;2;2;1
6000;248;3;4;4
1000;32;1;2;1
1200;50;2;2;1
1000;45;1;2;1
1400;50;2;2;1
3200;90;2;3;2
4500;250;4;7;4
1850;80;3;2;1
4000;80;3;2;2
1400;70;2;2;1
1400;45;1;2;1
1600;67;2;2;1
1500;35;1;2;1
2300;89;3;3;1
2500;110;3;3;2
1900;50;2;2;1
2500;90;3;2;1
2900;86;3;2;2
1400;70;2;2;1
1600;50;2;2;1
1600;36;1;2;1
1650;56;1;2;1
3850;80;3;2;2
3800;69;2;2;2
1500;76;3;2;1
2200;80;2;2;1
2500;48;1;2;1
1400;50;2;2;1
1200;61;2;2;1
1400;35;1;2;1
1500;110;2;2;1
3500;52;2;2;1
1850;50;2;2;1
1500;32;1;2;1
1250;80;1;2;1
1200;36;1;2;1
4000;160;3;7;3
2500;120;3;2;2
1400;75;2;2;1
2900;139;3;2;1
1600;62;1;2;1
4400;79;2;2;2
1500;70;2;2;1
1400;32;1;2;1
1650;36;1;2;1
2600;80;2;2;2
1660;49;2;2;1
4000;79;2;2;2
1600;50;1;2;1
2200;117;3;4;2
1300;48;1;2;1
9900;250;3;5;5
11000;154;3;5;4
2400;75;2;2;1
14000;210;4;6;3
6500;147;3;4;3
2400;35;1;2;1
4500;74;1;2;1
7600;242;3;5;3
2500;35;1;2;1
2500;35;1;2;1
3700;80;2;2;2
10800;180;3;5;3
4600;70;2;2;1
2500;35;1;2;1
3200;35;1;2;1
3500;325;4;3;4
3000;62;1;2;1
2500;37;1;2;1
4000;165;3;4;3
10000;155;2;3;2
22000;218;3;6;4
2400;35;1;2;1
3200;74;2;2;2
1700;60;2;2;1
3500;70;2;2;2
3000;73;2;2;2
18000;200;3;4;3
6500;67;1;2;2
2200;117;3;4;2
2500;48;1;2;1
11000;154;3;5;4
3700;50;1;2;1
3000;75;3;2;2
1343;70;2;2;1
1200;51;2;2;1
2044;72;3;3;1
1600;47;2;2;1
1310;70;2;2;1
2600;72;2;2;1
6500;163;4;5;3
1360;70;3;2;1
5000;149;3;4;2
1348;75;3;2;2
1150;48;2;2;1
1900;61;2;2;1
1500;59;2;2;1
6500;184;4;4;4
6500;163;4;5;3
1350;55;1;2;1
1250;50;2;2;1
4500;133;3;3;2
3000;135;4;4;3
1800;64;2;2;1
1900;61;2;2;1
12000;236;4;5;3
6500;163;4;5;3
6500;163;4;5;3
2200;73;3;2;2
1630;65;2;2;1
7000;149;3;4;2
2700;81;3;2;2
1300;62;2;2;1
1500;50;2;2;1
4500;134;3;5;2
1500;65;1;2;2
1905;62;2;2;1
1430;55;1;2;1
1300;60;2;2;1
1100;55;3;2;1
1400;68;3;2;1
1100;56;2;2;1
1700;65;3;2;1
1000;46;2;2;1
1240;42;2;2;1
1000;52;2;2;1
1400;42;2;2;1
1100;59;2;2;1
2300;280;3;2;2
1500;43;2;2;1
900;38;2;2;1
1385;75;3;2;1
1400;52;2;2;1
1400;66;3;2;1
1300;51;2;2;1
800;49;2;2;1
1100;60;3;2;1
2025;114;2;4;2
1750;47;2;2;1
1450;75;3;2;1
1000;45;2;2;1
1600;57;3;2;1
1400;74;3;2;1
1000;47;2;2;1
1100;60;3;2;1
1350;42;2;2;1
900;80;2;2;1
1000;45;2;2;1
925;46;2;2;1
1200;66;3;2;1
1100;62;2;2;1
1350;42;2;2;1
1342;75;3;2;1
900;39;2;2;1
1250;48;2;2;1
1500;64;3;2;1
1100;38;2;2;1
1200;90;2;2;1
1400;38;2;2;1
1260;48;2;2;1
1200;47;2;2;1
1290;46;2;2;1
1200;50;2;2;1
1100;39;2;2;1
1300;39;2;2;1
900;56;2;2;1
1300;95;3;2;1
1100;98;3;2;1
1100;98;3;2;1
1150;90;3;2;1
1000;52;2;2;1
700;42;2;2;1
1200;50;2;2;1
800;40;2;2;1
1330;66;3;2;1
1200;60;3;2;1
1400;50;2;2;1
1450;50;2;2;1
1200;56;2;2;1
1300;95;3;2;1
1600;52;2;2;1
850;60;1;2;1
2000;75;3;2;2
1045;48;2;2;1
1400;60;2;2;1
1100;55;2;2;1
1200;65;3;2;1
1450;48;2;2;1
1200;50;2;2;1
1100;70;2;2;1
1000;61;2;2;2
2300;63;3;2;1
1600;70;2;2;1
1500;50;2;2;1
1300;50;2;2;1
1500;74;3;2;1
1300;65;3;2;1
1500;91;3;1;2
1740;74;3;2;1
2500;61;2;2;2
2500;61;2;2;2
1100;62;2;2;1
2000;90;3;3;2
1300;50;2;2;1
1509;85;3;2;2
1800;66;3;2;2
950;45;2;2;1
1500;48;2;2;1
1000;50;2;2;1
1700;67;3;2;2
1100;56;2;2;1
1910;66;3;2;2
1850;66;3;2;2
1200;60;3;2;1
1150;45;2;2;1
1300;70;3;2;1
1700;65;3;2;1
3750;94;2;3;2
1500;48;2;2;1
1200;50;1;2;1
1150;50;2;2;1
1320;50;2;2;1
1600;62;3;2;1
2000;69;3;2;1
1500;68;3;2;1
3000;180;4;4;2
1500;55;3;2;1
3400;185;4;5;2
1300;55;2;2;1
2650;65;3;2;1
4800;185;4;5;2
4500;180;3;5;2
4500;180;4;5;2
1400;64;2;2;1
3500;185;4;1;2
4500;185;4;5;2
4800;185;3;4;2
4500;181;4;4;2
1450;60;2;2;1
4000;200;4;4;2
1400;62;2;2;1
2400;180;4;6;2
3000;180;3;5;2
1500;72;3;2;1
1600;72;3;2;1
3000;180;4;1;2
4000;200;4;4;2
4000;200;5;1;2
4800;189;4;5;2
6500;340;4;4;3
6000;250;4;5;2
3000;180;4;1;2
3500;189;4;6;2
3400;180;4;6;2
4000;180;3;2;2
1800;75;3;2;1
5000;165;3;4;3
6500;250;4;5;4
3050;76;3;2;1
4500;168;3;2;2
5000;220;3;4;3
12000;390;4;5;4
1790;70;2;2;1
1132;40;2;2;1
2300;53;2;2;2
1100;50;2;2;1
3500;93;3;2;2
3500;93;3;2;2
900;55;2;2;1
1800;60;2;2;1
800;40;1;2;1
3400;94;3;2;3
2300;94;3;2;3
1450;62;3;2;1
2000;56;2;2;1
3500;93;3;2;2
1800;63;3;2;1
2200;62;2;2;2
1500;44;1;2;1
1800;58;2;2;1
1200;54;2;2;1
1200;65;3;2;1
1900;60;2;2;1
2300;95;3;3;2
1200;41;1;2;1
1400;61;2;2;1
1800;63;3;2;1
1200;41;1;2;1
1400;61;2;2;1
1100;41;1;2;1
1160;62;3;2;1
1000;60;2;2;1
850;40;1;2;1
3300;120;3;2;2
2300;45;1;2;1
15000;58;2;2;1
1700;83;2;2;1
3000;84;3;2;2
2400;278;2;4;1
2500;103;3;3;2
2400;103;3;3;2
1500;111;3;2;1
8000;213;3;4;3
2250;60;2;2;1
2700;87;3;3;2
2000;69;3;2;1
3000;86;3;3;1
1900;70;3;2;1
2300;68;2;2;2
2140;79;3;2;2
1650;45;1;2;1
2130;34;1;2;1
2500;63;2;2;1
8000;213;3;4;3
1700;40;1;2;1
1800;72;3;2;1
4000;140;3;4;2
2450;163;3;3;2
5000;140;3;4;2
6200;170;4;5;3
4900;127;3;4;2
1800;43;1;2;1
4000;111;3;2;2
5650;142;3;5;2
1950;40;1;2;1
2500;70;3;2;2
1500;90;3;2;1
900;50;1;2;1
3000;80;2;2;1
3700;125;3;4;2
7300;124;3;3;2
15000;136;2;4;1
2890;107;3;2;1
2500;40;1;2;1
29000;288;3;4;6
5900;62;1;2;2
3500;87;2;2;1
6500;90;2;2;1
5100;100;2;3;2
18800;188;3;5;3
36000;280;2;5;4
5800;147;3;3;2
8000;187;3;4;1
8000;230;4;3;3
7500;211;4;3;1
6300;62;1;3;2
6900;47;1;2;1
3600;36;1;2;1
3000;44;1;2;1
12000;102;2;3;2
10000;122;3;3;2
5000;96;3;3;1
10000;220;3;3;2
20000;131;2;3;2
3000;50;1;2;1
4700;134;3;3;1
9500;80;2;2;2
6800;93;2;3;2
9500;215;2;4;2
4150;93;2;3;1
4000;90;2;2;2
3500;48;1;2;1
1300;55;2;2;1
1200;58;2;2;1
1400;58;1;2;1
1600;65;3;2;1
1650;65;2;2;1
1300;50;2;2;1
1500;70;3;2;1
1600;48;2;2;1
1150;65;2;2;1
1300;50;2;2;1
1200;47;1;2;1
1200;60;2;2;1
1900;54;2;2;1
1700;68;3;2;1
2200;45;1;2;1
1100;67;3;2;1
1200;44;1;2;1
2928;70;3;2;1
1900;120;3;3;1
1600;50;2;2;1
1600;50;2;2;1
1600;48;1;2;1
1250;65;2;2;1
1600;68;2;2;1
1850;78;2;3;1
1300;63;3;2;1
2200;84;2;2;1
1200;30;1;2;1
1600;38;1;2;1
1300;40;1;2;1
2000;114;3;3;2
1450;56;3;2;1
1200;39;1;2;1
1600;60;2;2;1
1500;68;2;2;1
3500;114;3;3;2
780;47;2;2;1
1500;62;3;2;1
1000;44;2;2;1
1600;44;2;2;1
1000;44;2;2;1
780;47;2;2;1
1300;48;2;2;1
1100;45;2;2;1
1000;44;2;2;1
1295;69;3;2;1
1190;65;3;2;1
1295;69;3;2;1
1190;70;3;2;1
1295;69;3;2;1
1190;70;3;2;1
1190;70;3;2;1
1190;70;3;2;1
1190;70;3;2;1
1190;69;3;2;1
1700;50;2;2;1
1200;61;3;2;1
1295;69;3;2;1
1190;69;3;2;1
1295;69;3;2;1
1150;58;2;2;1
1750;64;2;2;1
1190;69;3;2;1
1190;69;3;2;1
1190;70;3;2;1
1190;64;3;2;1
1190;70;3;2;1
1295;69;3;2;1
1190;70;3;2;1
1295;69;3;2;1
1295;69;3;2;1
1295;69;3;2;1
6000;160;3;4;2
3700;70;2;2;1
5500;105;3;3;1
10000;210;4;4;3
9000;250;4;4;2
5000;130;3;3;1
2000;92;2;2;1
6273;220;3;5;3
3700;35;1;2;1
3000;82;2;2;1
1800;40;1;2;1
5000;146;3;3;1
3800;45;1;2;1
2750;167;3;2;1
1850;43;1;2;1
30000;289;3;5;2
3000;90;1;2;1
3800;80;2;2;1
4200;54;1;2;1
4000;120;3;3;2
3800;54;2;2;1
6500;173;3;4;2
4200;54;2;2;1
2400;89;2;2;1
3301;116;3;2;1
8000;225;3;5;3
3800;60;2;2;2
5800;110;2;2;1
5800;110;3;2;1
3500;161;2;2;1
7000;135;2;4;2
8000;178;3;5;3
11000;263;4;4;2
3200;52;2;2;1
4200;47;2;2;1
2200;30;1;2;1
1900;37;1;2;1
2600;63;1;2;1
22300;209;4;5;3
2000;47;1;2;1
6000;198;4;4;3
