Price,Size,Rooms,Toilets,Suites,Parking,New
1272000,100,3,2,1,1,0
850000,86,2,3,2,1,0
1350000,110,3,2,1,2,0
390000,45,1,1,0,1,0
829000,90,3,2,1,1,0
700000,78,3,2,1,1,0
740000,80,2,2,0,1,0
760000,78,2,2,1,1,0
900000,80,2,1,0,1,0
636000,60,2,2,1,1,0
2500000,220,4,4,3,4,0
1700000,124,4,4,3,2,0
700000,78,3,2,1,1,0
6000000,288,3,4,3,5,0
2650000,173,2,3,2,3,0
2890000,182,4,4,3,4,0
1050000,105,3,2,1,2,0
3600000,181,3,4,3,3,0
6950000,302,4,5,4,5,0
4000000,298,4,5,4,5,0
960000,73,1,2,1,2,0
2149000,158,3,4,3,3,0
500000,45,1,1,0,1,0
3200000,255,4,5,4,4,0
440000,45,1,1,0,1,0
1250000,142,3,2,1,2,0
500000,50,1,2,1,1,0
3500000,214,3,4,3,4,0
1150000,150,3,2,1,2,0
440000,45,1,1,0,1,0
3200000,173,3,4,3,3,0
650000,88,2,1,0,1,0
700000,76,2,2,0,1,0
1640000,154,3,2,1,2,0
425000,40,1,1,0,1,0
2150000,127,3,2,1,2,0
6800000,286,4,5,4,4,0
1650000,143,3,4,3,3,0
954000,106,3,2,1,2,0
945000,106,3,2,1,2,0
1580000,165,3,2,1,2,0
820000,78,3,2,1,2,0
3200000,167,3,4,3,2,0
750000,80,2,2,1,1,0
580000,34,1,1,0,1,0
950000,106,3,2,1,2,0
2000000,205,3,2,1,3,0
2200000,205,3,2,1,3,0
4450000,286,4,5,4,4,0
1500000,120,3,2,1,2,0
2200000,180,3,2,1,3,0
530000,49,2,1,0,1,0
550000,63,2,1,0,1,0
375000,63,2,1,0,1,0
970000,105,3,2,1,2,0
1290000,120,3,2,1,3,0
3800000,280,4,4,3,4,0
690000,90,3,1,0,1,0
3850000,620,4,5,4,5,0
1126300,92,3,2,1,1,0
1100000,124,3,2,1,2,0
980000,103,3,2,1,2,0
940000,100,3,1,0,2,0
439493,56,2,1,0,2,0
7559420,377,3,4,3,4,0
2800000,200,2,1,0,2,0
1300000,114,3,2,1,3,0
1400000,128,2,2,1,3,0
5500000,359,4,5,4,5,0
1300000,125,3,2,1,2,0
900000,90,2,3,2,1,0
2916530,225,3,4,3,3,0
1400000,156,3,2,1,2,0
435000,49,2,1,0,1,0
970000,83,2,3,2,2,0
1700000,125,3,2,1,2,0
1372910,125,3,4,3,3,0
980000,104,3,2,1,1,0
7521000,377,6,7,6,4,0
7000000,400,4,5,4,5,0
1290000,165,3,2,1,2,0
555700,30,1,1,0,1,0
850000,107,3,2,1,2,0
2600000,184,3,2,1,3,0
2200000,194,3,4,3,2,0
3400000,273,4,5,4,3,0
6500000,319,3,4,3,4,0
1950000,222,4,5,4,3,0
7200000,387,4,5,4,4,0
779000,93,2,3,2,2,0
1580000,143,3,4,3,3,0
5500000,253,4,5,4,4,0
480000,76,3,2,1,1,0
1100000,83,2,2,1,1,0
1285000,165,3,2,1,2,0
1100000,122,3,2,1,2,0
850000,120,3,2,1,1,0
799000,124,3,3,2,1,0
950000,105,3,2,1,2,0
3800000,258,4,5,4,4,0
570000,40,1,2,1,1,0
960000,90,3,2,1,2,0
564750,63,2,2,1,1,0
1020000,105,3,2,1,3,0
535000,58,2,1,0,1,0
710000,72,3,2,1,1,0
530000,80,2,1,0,0,0
960000,134,3,2,1,1,0
640000,90,3,2,1,1,0
901000,98,3,3,2,2,0
1500000,128,4,4,3,2,0
700000,73,2,2,1,1,0
585000,69,2,1,0,1,0
380000,62,1,2,0,1,0
1000000,170,3,4,3,3,0
615000,88,3,2,1,1,0
750000,83,2,2,1,1,0
895000,110,3,2,1,1,0
2000000,220,3,4,3,3,0
1590000,246,4,3,2,4,0
668000,86,3,1,0,1,0
1250000,142,3,3,2,2,0
2450000,226,4,4,3,3,0
650000,98,3,2,1,1,0
648800,80,3,1,0,1,0
792000,105,3,2,1,2,0
415000,55,2,1,0,0,0
575000,91,2,2,1,2,0
425000,64,2,1,0,0,0
560000,72,2,2,1,1,0
415000,30,1,2,1,1,0
2100000,157,4,5,2,2,0
750000,98,3,2,1,1,0
700000,89,2,1,0,1,0
740000,72,3,2,1,2,0
600000,50,2,2,1,1,0
849800,103,3,2,1,2,0
780000,95,3,2,1,2,0
1380000,174,4,3,2,3,0
2590000,209,4,3,2,5,0
5500000,307,4,5,4,7,0
790000,102,3,2,1,1,0
1180000,145,4,5,4,2,0
3192000,224,3,4,3,4,0
1000000,125,3,2,1,1,0
700000,80,3,2,1,1,0
5320000,270,3,4,3,4,0
1450000,170,4,3,2,2,0
900000,140,3,2,1,2,0
755000,80,3,1,0,1,0
2550000,240,4,3,2,3,0
999000,86,3,2,1,2,0
850000,112,3,1,0,1,0
1160000,131,3,2,1,1,0
1200000,83,2,2,1,2,0
1360000,170,3,2,1,2,0
1330000,155,4,2,1,3,0
1500000,156,3,2,1,2,0
420000,55,2,1,0,1,0
798000,84,2,1,0,1,0
379000,68,1,2,1,0,0
840000,96,2,1,0,1,0
599000,75,1,2,1,1,0
900000,72,2,2,1,1,0
630000,51,2,1,0,1,0
790000,103,2,2,1,1,0
705000,51,2,1,0,1,0
590000,48,1,2,1,1,0
850000,68,2,3,2,2,0
700000,80,2,1,0,1,0
689000,80,2,1,0,1,0
505000,39,1,1,0,1,0
510000,39,1,1,0,1,0
690000,93,3,1,0,1,0
524799,35,1,1,0,1,0
900000,117,3,2,1,1,0
265999,31,1,1,0,0,1
1982000,160,4,4,3,2,1
1982000,160,4,4,3,2,1
1590000,120,3,2,1,2,0
1500000,70,2,1,0,1,0
425000,41,1,1,0,1,0
629000,50,2,2,1,1,0
2650000,191,4,5,4,4,0
980000,125,1,2,1,2,0
730000,83,2,1,0,1,0
730000,78,2,1,0,1,0
1200000,94,3,2,1,2,0
650000,67,2,1,0,1,0
1550000,110,2,2,1,2,0
450000,57,1,1,0,1,0
420000,60,2,1,0,1,0
498000,42,1,1,0,1,0
650000,52,1,2,1,1,0
650000,48,2,2,1,1,0
760000,113,2,1,0,1,0
812500,65,2,2,1,1,0
660000,70,2,1,0,1,0
1982000,160,4,4,3,2,1
1982000,160,4,4,3,2,1
505000,39,1,1,0,1,0
650000,74,2,1,0,1,0
430000,45,1,1,0,1,0
1900000,250,3,3,2,2,0
1600000,120,3,2,1,2,0
700000,76,2,2,1,1,0
840000,107,3,2,1,1,0
970000,94,3,2,1,2,0
925000,92,2,2,1,1,0
688000,73,2,1,0,1,0
700000,83,3,1,0,0,0
3190000,211,4,3,2,3,0
750000,78,2,1,0,1,0
1379000,102,3,3,1,2,0
930000,66,2,2,1,1,0
1410000,93,3,3,1,2,0
1491000,88,3,2,1,2,0
850000,70,2,2,1,1,0
630000,64,1,2,1,1,0
1220000,89,2,3,2,2,0
599000,63,1,2,1,1,0
570000,65,3,2,1,1,0
1476000,82,2,2,1,2,0
925000,112,2,2,1,1,0
550000,63,1,2,1,1,0
637500,85,3,2,1,2,1
680000,83,2,2,1,1,0
441000,70,2,2,1,2,0
550000,79,2,2,1,1,1
690000,85,3,2,1,2,0
660000,85,3,3,2,1,0
499000,70,2,2,1,2,0
511000,70,2,2,1,2,1
220000,70,2,2,1,1,0
635000,98,3,2,1,2,0
810000,110,3,4,3,2,0
600000,82,3,2,1,1,0
299000,54,2,2,1,1,0
525000,70,2,2,1,2,1
670000,71,3,2,1,2,0
795000,75,2,3,1,2,0
1440000,134,3,4,3,3,0
1400000,119,3,4,1,2,0
1350000,110,3,2,1,4,0
635000,55,2,2,1,1,0
1300000,131,3,4,3,2,0
1650000,161,3,5,3,3,0
1520000,127,3,4,1,2,0
1080000,124,3,5,1,2,0
2450000,162,2,5,2,3,0
1480000,111,3,3,1,2,0
1290000,83,2,3,1,2,0
1410000,125,3,4,2,2,0
1290000,83,1,2,1,2,0
542000,60,2,2,1,1,0
1240000,106,3,4,3,2,0
590000,45,1,2,1,1,0
753000,46,2,2,1,1,0
560000,35,1,2,1,1,0
2600000,206,4,1,4,3,0
1443998,84,2,3,2,2,0
690000,43,1,2,1,1,0
1312150,85,2,1,2,2,0
1176588,82,3,3,2,1,0
550000,45,1,2,1,1,0
1079000,80,3,2,1,2,0
1100000,115,3,2,1,2,0
200000,40,2,2,1,1,0
950000,110,3,2,1,3,0
580000,68,3,2,1,1,0
850000,109,3,2,1,2,0
503500,65,3,2,1,1,0
299000,48,2,1,0,1,0
320000,57,2,2,1,1,0
430000,74,2,2,0,1,0
625000,73,3,2,1,2,0
340000,68,2,1,0,1,0
1310000,178,4,4,3,3,0
479000,70,3,2,1,1,0
330000,65,2,1,0,1,0
1020000,122,3,2,1,2,0
530000,85,3,2,1,1,0
392500,59,1,1,0,1,0
1280000,140,4,2,1,2,0
428000,56,2,1,0,1,0
1280000,136,3,2,1,3,0
1010000,95,1,2,1,1,0
460262,36,1,1,0,1,0
1510000,158,4,4,3,3,0
1190000,130,2,3,2,3,0
1450000,225,4,4,3,3,0
369000,35,1,1,0,1,0
592617,65,2,2,1,1,0
650000,65,2,2,1,1,0
1200000,121,4,2,1,3,0
1090000,97,3,3,2,1,0
592617,65,2,2,1,1,0
1400000,108,2,2,1,2,0
2200000,315,4,5,4,4,0
454377,67,2,2,1,1,0
449997,67,2,2,1,1,0
540000,69,2,2,1,1,0
929900,94,2,3,2,2,0
528000,51,1,2,1,1,0
498000,69,2,2,1,1,0
480000,58,2,2,1,1,0
720000,100,3,3,1,2,0
720000,100,3,3,1,2,0
850000,70,2,2,1,2,0
1350000,160,4,5,1,2,0
531900,83,3,2,1,2,0
330000,78,2,2,1,1,0
580172,83,2,2,1,1,1
458000,62,2,2,1,1,0
878700,112,3,3,1,3,0
800000,106,3,3,1,1,0
480000,49,1,2,1,1,0
1000000,103,2,3,1,2,0
1050000,138,3,2,1,1,0
610000,66,2,2,1,1,0
690000,80,2,2,1,1,0
513260,41,1,2,1,1,1
217000,30,1,2,1,1,0
456000,58,2,2,1,1,0
740000,96,3,3,1,2,0
350000,61,3,2,1,1,0
390000,129,3,3,1,1,0
340000,70,2,2,1,1,0
456000,67,2,2,1,1,0
422000,72,3,2,1,2,0
262000,40,1,2,1,1,0
290000,46,1,2,1,1,0
280000,48,2,2,1,1,0
320000,61,2,2,1,1,0
488400,72,3,2,1,1,0
318000,42,1,2,1,1,0
1250000,70,2,2,1,1,1
1800000,120,2,4,2,1,0
486463,45,2,2,1,1,0
1630000,129,4,5,2,2,0
714000,67,2,2,1,1,0
395000,40,1,2,1,1,0
880000,95,1,2,1,2,0
458000,84,2,3,2,1,0
320000,50,1,2,1,1,0
269000,38,1,2,1,1,0
350000,58,2,2,1,1,0
220000,41,1,2,1,1,0
520490,65,2,2,1,1,0
199000,37,2,2,1,1,0
350000,59,3,2,1,1,0
330000,62,3,2,1,1,0
885000,135,3,4,3,2,0
374400,59,3,3,1,2,1
450000,61,3,2,1,1,0
1500000,192,3,5,3,3,0
380000,39,1,2,1,1,0
403100,40,1,2,1,1,0
297990,31,1,2,1,1,0
1299995,210,4,3,1,2,0
297990,31,1,2,1,1,0
650000,113,4,3,1,1,0
265000,50,2,2,1,1,0
310000,47,1,2,1,1,0
360000,35,1,2,1,1,0
410000,37,1,2,1,1,0
340000,71,2,2,1,1,0
400000,42,1,2,1,1,0
195000,55,1,2,1,1,0
520000,58,1,2,1,1,0
1399290,126,3,3,1,2,0
670000,59,2,2,1,1,0
277000,36,1,2,1,1,0
2150000,339,4,3,1,1,0
1450000,130,3,3,1,2,0
668000,74,2,2,1,1,1
493000,68,2,2,1,1,0
275000,50,2,2,1,1,0
740000,104,2,2,1,1,0
710600,150,4,3,1,2,0
489900,79,3,2,1,2,0
360000,53,2,2,1,1,0
265000,49,2,2,1,1,0
499000,74,2,2,1,1,0
460000,53,2,2,1,1,0
650000,71,2,2,1,2,0
444400,68,1,2,1,1,0
490000,90,3,2,1,1,0
430000,49,1,2,1,1,0
320000,66,2,2,1,2,0
248015,47,2,2,1,1,0
275000,45,2,2,1,1,0
220000,45,2,2,1,1,0
245000,47,2,2,1,1,0
350000,66,3,2,1,1,0
283454,45,2,2,1,1,0
290000,70,2,2,1,1,0
313500,50,2,2,1,1,0
355000,68,3,2,1,1,0
259000,52,2,2,1,1,0
259000,52,2,2,1,1,0
425000,88,3,2,1,2,0
630000,82,3,2,1,2,0
310000,54,2,2,1,1,0
655000,83,3,3,1,2,0
430000,68,3,2,1,1,0
970000,122,3,2,1,2,0
700000,100,2,2,1,1,0
600000,110,3,3,1,2,0
930000,92,2,3,2,2,0
732000,126,3,2,1,2,0
940000,126,3,5,3,3,0
1650000,230,4,4,2,4,0
790000,83,3,3,1,3,0
900000,160,3,3,1,2,0
1700000,220,4,6,4,5,0
414000,64,2,2,1,1,0
455758,64,2,2,1,1,0
750000,95,3,3,1,2,0
1300000,130,3,5,3,3,0
655000,110,3,3,1,2,0
235000,51,2,2,1,1,0
350000,50,2,2,1,1,0
850000,106,3,2,1,2,0
455000,67,2,2,1,1,0
368000,88,2,2,1,1,0
350000,55,2,2,1,1,0
700000,156,2,3,2,2,0
350000,50,2,2,1,2,0
690000,133,3,1,3,2,0
750000,80,3,2,1,1,0
650000,96,3,3,1,2,0
250000,41,2,2,1,1,0
550000,98,3,3,1,2,0
700000,82,2,2,1,2,0
615000,98,3,2,1,1,0
315000,49,2,2,1,2,0
1100000,126,3,3,1,2,0
990000,140,4,5,3,2,0
583000,70,3,2,1,1,0
300000,86,2,2,1,1,0
383958,64,3,2,1,1,0
383958,64,3,2,1,1,0
230000,40,1,2,1,1,0
383958,64,3,2,1,1,0
344000,64,3,2,1,1,0
308177,51,2,2,1,1,0
259274,40,1,2,1,1,0
344000,64,3,2,1,1,0
294411,50,2,2,1,1,0
308177,51,2,2,1,1,0
689900,79,3,2,1,2,0
340000,64,3,2,1,1,0
316000,81,3,2,1,2,0
210000,60,2,2,1,1,0
540000,88,2,3,2,2,0
210000,60,2,2,1,1,0
220000,60,2,2,1,1,0
160000,54,2,2,1,1,0
299628,69,3,2,1,2,0
800000,98,3,2,1,2,0
1290000,137,3,5,3,2,0
630000,85,3,2,1,1,0
260000,54,2,2,1,1,0
940000,112,3,2,1,2,0
480000,59,2,2,1,1,0
68000,90,3,2,1,2,0
650000,86,3,2,1,2,0
245000,47,2,2,1,1,0
280000,54,2,2,1,1,0
450000,65,2,2,1,1,0
200000,43,2,2,1,1,0
251300,45,2,2,1,1,0
230000,48,2,2,1,1,0
329000,49,2,2,1,1,0
190000,55,2,2,1,1,0
199000,45,2,2,1,1,0
250000,58,2,2,1,1,0
209000,42,2,2,1,1,0
150000,48,2,2,1,1,0
210000,54,2,2,1,1,0
175000,48,2,2,1,1,0
379000,65,3,2,1,1,1
210000,43,2,2,1,1,0
2200000,221,4,5,4,4,0
175000,32,1,2,1,1,0
319000,56,2,2,1,1,0
379000,65,3,2,1,1,0
235000,38,1,2,1,1,0
364000,65,3,2,1,1,0
229600,38,1,2,1,1,0
319000,56,2,2,1,1,1
255000,44,1,2,1,1,0
350000,50,2,2,1,1,0
342248,60,3,2,1,1,0
400000,65,2,2,1,1,0
425000,72,3,2,1,1,0
1280000,155,3,4,3,3,0
200000,48,2,2,1,1,0
490000,60,2,2,1,2,0
513750,68,2,2,1,1,0
220000,47,2,2,1,1,0
200000,46,2,2,1,1,0
271000,54,2,2,1,1,0
195000,43,1,2,1,1,0
280000,52,2,2,1,1,0
299000,60,2,2,1,1,0
230000,48,2,2,1,1,0
448000,57,2,2,1,1,0
275000,50,2,2,1,1,0
240000,52,2,2,1,1,0
268000,55,2,2,1,1,0
740000,90,3,2,1,3,0
652000,103,4,3,1,2,0
230000,50,2,2,1,1,0
229900,45,2,2,1,1,0
646900,103,3,2,1,2,0
410000,64,2,2,1,1,0
275000,60,3,2,1,1,0
1050000,119,2,3,2,2,0
660000,103,3,4,3,2,0
652600,103,3,3,1,2,0
640000,72,2,2,1,2,0
679000,119,4,3,1,2,0
255000,57,2,2,1,1,0
260000,42,2,2,1,1,0
230000,44,2,2,1,1,0
260000,67,3,2,1,1,0
220000,49,2,2,1,1,0
250000,44,2,2,1,1,0
189000,46,2,2,1,1,0
210000,48,2,2,1,1,0
140000,45,2,2,1,1,0
130000,45,2,2,1,1,0
170000,49,2,2,1,1,0
140000,46,2,2,1,1,0
100000,42,2,2,1,1,0
109900,45,2,2,1,1,0
60000,42,2,2,1,1,0
66000,45,2,2,1,1,0
235000,55,2,2,1,1,0
212000,46,2,2,1,1,0
265000,57,2,2,1,1,0
215000,43,2,2,1,1,0
170000,40,2,2,1,1,0
474000,130,3,2,1,1,0
117810,38,2,2,1,1,0
131446,39,2,2,1,1,0
780000,110,3,3,1,1,0
185000,59,2,2,1,1,0
265000,69,3,2,1,1,0
170000,40,2,2,1,1,0
223000,43,2,2,1,1,0
200000,45,2,2,1,1,0
242998,55,2,2,1,1,0
166000,37,2,2,1,1,0
194200,40,2,2,1,1,0
275000,51,2,2,1,1,0
129000,39,2,2,1,1,0
180000,48,2,2,1,1,0
203000,40,2,2,1,1,0
170000,57,2,2,1,1,0
220000,43,1,2,1,1,0
1650000,158,3,3,1,1,0
850000,136,4,4,2,3,0
586000,53,2,2,1,1,0
206000,45,2,2,1,1,0
200000,35,1,2,1,1,0
240000,38,1,2,1,1,0
215000,46,2,2,1,1,0
207000,45,2,2,1,1,0
340001,70,2,2,1,1,0
165000,46,2,2,1,1,0
190000,56,2,2,1,1,0
165000,49,2,2,1,1,0
190000,56,2,2,1,1,0
165000,48,2,2,1,1,0
206000,47,2,2,1,1,0
224900,52,2,2,1,1,0
220000,48,2,2,1,1,0
225000,52,2,2,1,1,0
143000,42,2,2,1,1,0
270000,60,2,2,1,2,0
329000,48,2,2,1,1,0
317886,62,3,2,1,1,0
250000,47,2,2,1,1,0
180000,32,1,2,1,1,1
921700,135,4,4,2,2,0
185000,37,2,2,1,1,0
263535,66,2,2,1,1,0
440000,74,3,2,1,2,0
250000,48,2,2,1,1,0
250000,48,2,2,1,1,0
210000,54,2,2,1,1,0
365000,60,3,2,1,1,0
250000,48,2,2,1,1,0
266000,47,2,2,1,1,0
220000,46,2,2,1,1,0
279000,56,2,2,1,1,0
285000,63,3,2,1,1,0
246000,58,2,2,1,1,0
392000,68,3,2,1,1,0
440000,76,3,2,1,2,0
445000,75,3,2,1,2,0
351600,55,2,2,1,1,0
159000,37,2,2,1,1,0
204000,42,2,2,1,1,0
175000,50,2,2,1,1,0
239000,60,3,2,1,1,0
170000,49,2,2,1,1,0
239900,58,2,2,1,1,0
239000,58,3,2,1,1,0
620000,128,3,3,1,3,0
180000,52,1,2,1,1,0
185000,40,2,2,1,1,0
250000,50,2,2,1,1,0
300000,60,2,2,1,1,0
180000,49,2,2,1,1,0
219000,43,2,2,1,1,0
195000,54,2,2,1,1,0
190000,53,2,2,1,1,0
1087000,165,4,4,3,3,0
490000,73,3,2,1,2,0
915000,110,4,3,1,3,0
654000,89,3,2,1,2,0
660000,67,2,2,1,1,0
430200,66,2,2,1,1,0
1495000,148,3,4,3,2,0
583700,112,2,2,1,1,0
600000,90,4,3,1,2,0
430000,63,2,2,1,1,0
230000,48,2,2,1,1,0
297000,57,2,2,1,1,0
179000,48,2,2,1,1,0
200000,43,2,2,1,1,0
223000,52,2,2,1,1,0
240000,56,2,2,1,1,0
210000,52,2,2,1,1,0
329000,90,3,2,1,1,0
250000,55,2,2,1,1,0
208000,47,2,2,1,1,0
550000,187,4,5,3,1,0
519990,81,3,2,1,2,0
760000,98,3,2,1,2,0
915000,135,4,4,2,2,0
420000,70,3,2,1,1,0
890000,92,3,2,1,2,0
530000,81,3,2,1,2,0
661000,78,2,2,1,2,0
520000,81,3,2,1,2,0
739300,92,3,2,1,2,0
215050,48,2,2,1,1,0
204000,46,2,2,1,1,1
217000,48,2,2,1,1,1
207000,46,2,2,1,1,0
199000,44,2,2,1,1,0
207000,47,2,2,1,1,0
313000,47,2,2,1,1,0
179000,35,1,2,1,1,0
189000,40,2,2,1,1,0
229000,40,2,2,1,1,0
235000,40,2,2,1,1,0
460000,70,3,2,1,2,0
330000,60,2,2,1,1,0
180000,37,1,2,1,1,0
230000,40,2,2,1,1,0
320000,50,2,2,1,1,0
3050003,66,3,2,1,1,1
350000,64,2,2,1,1,0
550000,76,3,2,1,1,0
205000,41,2,2,1,1,0
375000,49,2,2,1,1,0
375000,60,3,2,1,1,0
430000,72,2,2,1,1,0
277000,58,2,2,1,1,0
235000,40,2,2,1,1,0
172000,32,1,2,1,1,0
259900,35,1,2,1,1,0
264000,35,1,2,1,1,0
205000,38,2,2,1,1,0
594000,68,2,2,1,2,0
225000,34,2,2,1,1,0
330000,48,2,2,1,1,0
410000,50,2,2,1,1,0
188900,45,2,2,1,1,0
184000,41,2,2,1,1,0
480800,72,3,2,1,1,0
598000,68,2,2,1,2,0
430000,84,3,2,1,2,0
449000,75,3,2,1,1,0
260000,54,2,2,1,1,0
280000,50,2,2,1,1,0
350000,66,2,2,1,1,0
280000,60,2,2,1,1,0
290000,64,2,2,1,1,0
1100000,133,3,4,1,2,0
320000,68,2,2,1,1,0
290000,50,2,2,1,1,0
249000,49,2,2,1,1,0
147000,60,2,2,1,1,0
279000,50,2,2,1,1,0
245000,48,2,2,1,1,0
209900,46,2,2,1,1,0
214000,51,2,2,1,1,0
320000,47,2,2,1,1,0
249000,46,2,2,1,1,0
225000,52,2,2,1,1,0
300000,50,2,2,1,1,0
427000,165,3,2,1,1,0
270000,60,2,2,1,1,0
225000,50,2,2,1,1,0
210000,52,2,2,1,1,0
275000,59,2,2,1,1,0
315000,60,2,2,1,1,0
329000,58,2,2,1,1,0
315000,47,2,2,1,1,0
310000,61,2,2,1,1,0
290000,50,2,2,1,1,0
1000000,189,3,4,3,2,0
280000,55,2,2,1,1,0
240000,54,2,2,1,1,0
260000,56,2,2,1,1,0
248999,46,2,2,1,1,0
230000,51,2,2,1,1,0
370000,41,1,2,1,1,0
310000,53,2,2,1,1,0
500000,66,2,2,1,1,0
240000,52,2,2,1,1,0
310000,65,2,2,1,1,0
255000,54,2,2,1,1,0
630000,72,2,3,2,1,1
300000,55,2,2,1,1,0
1350000,130,3,4,3,2,0
470000,68,2,2,1,1,0
320000,49,2,2,1,1,0
915000,108,3,3,2,2,0
529000,69,2,2,1,1,0
645000,70,2,2,1,1,0
1080000,115,3,3,1,2,0
719000,93,3,3,1,2,0
319999,54,2,2,1,1,0
480000,55,2,2,1,2,0
779000,84,3,2,1,2,0
980000,115,3,3,1,2,0
1570000,140,3,5,3,2,0
1580000,160,3,2,1,1,0
1900000,182,3,3,1,2,0
750000,49,1,2,1,1,0
3500000,237,4,5,4,4,0
1500000,111,3,4,3,2,0
2300000,100,2,3,2,2,0
2000000,91,2,3,2,2,0
1330000,62,1,2,1,1,0
2890000,240,3,5,3,3,0
990000,115,3,2,1,1,0
410000,55,2,2,1,1,0
490000,41,1,2,1,1,0
499000,62,2,2,1,1,0
280000,52,2,2,1,1,0
460000,58,2,2,1,1,0
230000,48,2,1,0,1,1
220000,44,2,2,1,1,0
161987,43,2,2,1,1,0
250000,45,2,2,1,1,0
800000,96,2,3,1,1,0
1300000,115,3,4,1,1,0
1850000,200,3,4,1,1,0
4955000,241,3,5,3,3,0
4600000,232,4,6,4,4,0
985000,120,3,3,1,1,0
2590000,193,3,5,3,2,0
1200000,110,3,3,1,1,0
595000,113,2,2,1,1,0
950000,98,2,2,1,1,0
1300000,116,3,4,1,1,0
230000,54,2,2,1,1,0
220000,54,2,2,1,1,0
275000,60,3,2,1,1,0
240000,58,2,2,1,1,0
145000,45,2,2,1,1,0
1060000,104,3,2,1,2,0
2325000,175,3,5,2,3,0
2200000,161,4,5,3,4,0
670000,68,2,2,1,1,0
1835500,146,3,4,3,2,0
820000,95,2,3,1,1,0
720000,65,2,2,1,1,0
385000,40,1,2,1,1,0
3100000,182,3,5,3,4,0
620000,70,2,2,1,1,0
1540000,180,4,4,1,2,0
894000,100,3,2,1,2,0
660000,55,2,2,1,2,0
1990000,160,4,5,2,3,0
5700000,306,4,5,4,5,0
1060000,115,3,4,1,2,0
1070000,75,2,2,1,2,0
623000,111,3,3,1,2,0
260000,70,3,2,1,1,0
369000,86,3,3,1,2,0
740000,110,3,4,1,2,0
495000,82,1,2,1,2,0
308000,66,3,2,1,1,0
490000,66,2,3,1,1,0
270300,65,2,2,1,1,0
190000,50,2,2,1,1,0
200000,57,2,2,1,1,0
295000,50,2,2,1,1,0
326900,61,2,2,1,1,0
410000,67,2,2,1,1,0
404244,74,3,2,1,2,0
697000,93,3,3,2,2,1
285000,62,2,2,1,1,0
316469,61,2,2,1,1,0
458900,74,3,2,1,2,0
220000,54,2,2,1,1,0
361150,64,2,2,1,1,0
190000,41,2,2,1,1,0
528726,67,2,2,1,1,0
316350,61,2,2,1,1,0
326200,61,2,2,1,1,0
325900,53,2,2,1,1,0
680000,76,2,2,1,1,0
606760,67,2,2,1,2,0
515023,68,2,2,1,1,0
649950,92,3,3,1,2,0
720000,83,3,2,1,2,0
700000,112,3,2,1,2,0
1190000,125,3,4,1,2,0
692098,92,3,2,1,2,0
738000,88,3,3,1,2,0
465000,60,2,2,1,1,0
583000,61,2,2,1,2,0
515001,53,2,2,1,1,0
555000,60,2,2,1,1,0
400000,63,2,2,1,1,0
460000,74,3,2,1,1,0
500000,45,1,2,1,1,0
580000,58,2,2,1,1,0
425000,70,3,2,1,1,0
1150000,111,3,4,2,3,0
750000,71,2,2,1,2,0
237720,65,3,2,1,1,0
98815,51,2,2,1,1,0
270000,47,2,2,1,1,0
262300,47,2,2,1,1,0
260000,47,2,2,1,1,0
900000,184,3,4,3,4,0
465000,68,2,2,1,2,0
262300,47,2,2,1,1,0
294000,49,2,2,1,1,0
747800,122,4,1,3,2,0
595000,87,2,3,2,2,0
535000,87,3,2,1,2,0
680000,95,2,3,2,2,0
680000,95,2,3,2,2,0
310000,68,3,2,1,2,0
1200000,73,2,2,1,2,0
849000,78,2,2,1,2,0
2292000,208,3,4,3,3,0
800000,89,2,2,1,1,0
703000,68,2,2,1,1,0
560000,55,2,2,1,1,0
1149000,98,2,4,2,2,0
690000,66,2,2,1,2,0
1999900,163,3,5,3,2,0
1550000,142,3,4,2,3,0
650000,73,2,3,1,1,0
360000,50,2,2,1,1,0
480069,33,1,2,1,1,0
1279000,110,3,3,1,2,0
620000,52,2,2,1,1,0
2230514,163,3,5,3,2,0
430000,95,4,2,1,1,0
439000,90,3,2,1,1,0
540000,75,3,3,1,1,0
590000,82,3,2,1,2,0
315000,50,2,2,1,1,0
573000,80,2,2,1,2,0
1015000,105,3,3,1,2,0
950000,106,3,2,1,2,0
950000,86,3,3,1,2,0
5660121,286,4,5,4,4,0
2060200,149,4,5,0,2,1
2200000,180,3,2,1,3,0
4480000,280,2,5,2,3,0
1620000,130,2,3,1,3,0
3998000,265,3,3,2,4,0
970000,106,3,2,1,2,0
2820000,235,3,6,3,4,0
6300000,364,4,6,4,5,0
2298000,266,4,5,3,4,0
1950000,266,4,5,4,4,0
2125000,266,4,5,4,4,0
450000,75,3,2,1,1,0
349000,69,2,2,1,1,0
410000,68,2,2,1,1,0
179000,40,2,2,1,1,0
179100,40,2,2,1,1,0
315000,58,2,2,1,2,0
184700,40,2,2,1,1,0
266000,63,2,2,1,1,0
245000,52,2,2,1,1,0
266000,50,2,2,1,1,0
217500,40,2,2,1,1,0
680000,74,2,2,1,1,0
727900,76,3,2,1,1,0
399900,75,2,2,1,2,0
1398000,154,4,4,3,2,1
144000,47,2,2,1,1,0
338000,77,3,2,1,1,0
653000,74,3,3,1,1,0
680000,66,2,2,1,1,0
526000,95,4,3,2,2,0
240000,50,2,2,1,1,0
230000,46,2,2,1,1,0
245000,55,2,2,1,1,0
265000,70,3,2,1,1,0
